position_id,magic,symbol,side,volume,price_open,price_close,sl,tp,profit,commission,time_open,time_close,duration_sec,rr,trader,target_index,target_total
119873246,1887166031,XAUUSDb,sell,0.01,3351.35,,3492.2,3139.75,0.0,-0.05,2025-06-03 09:48:33+00:00,,,1.5,Eli,1.0,1.0
120038124,3327811051,XAUUSDb,buy,0.2,3366.84,3369.07,3363.0,3369.0,22.3,-0.5,2025-06-03 05:38:26+00:00,2025-06-03 05:45:47+00:00,441.0,0.56,Ata,1.0,5.0
120038126,3328360294,XAUUSDb,buy,0.16,3366.94,3371.02,3363.0,3371.0,32.64,-0.4,2025-06-03 05:38:26+00:00,2025-06-03 05:49:24+00:00,658.0,1.03,Ata,2.0,5.0
120038128,3328909851,XAUUSDb,buy,0.1,3366.94,3373.09,3363.0,3373.0,30.75,-0.25,2025-06-03 05:38:27+00:00,2025-06-03 05:51:11+00:00,764.0,1.54,Ata,3.0,5.0
120038129,3329442744,XAUUSDb,buy,0.04,3366.95,3375.06,3363.0,3375.0,16.22,-0.1,2025-06-03 05:38:27+00:00,2025-06-03 05:52:22+00:00,835.0,2.04,Ata,4.0,5.0
120038131,3330001547,XAUUSDb,buy,0.02,3366.96,3362.91,3363.0,3377.0,-4.05,-0.05,2025-06-03 05:38:28+00:00,2025-06-03 06:42:11+00:00,3823.0,2.54,Ata,5.0,5.0
120038248,3402133982,XAUUSDb,buy,0.18,3368.58,3370.24,3364.0,3370.0,14.94,-0.45,2025-06-03 05:39:40+00:00,2025-06-03 05:48:11+00:00,511.0,0.31,Ata,1.0,5.0
120038250,3402736681,XAUUSDb,buy,0.12,3368.59,3372.05,3364.0,3372.0,20.76,-0.3,2025-06-03 05:39:41+00:00,2025-06-03 05:50:30+00:00,649.0,0.74,Ata,2.0,5.0
120038252,3403282954,XAUUSDb,buy,0.08,3368.58,3374.0,3364.0,3374.0,21.68,-0.2,2025-06-03 05:39:41+00:00,2025-06-03 05:51:44+00:00,723.0,1.18,Ata,3.0,5.0
120038255,3403833487,XAUUSDb,buy,0.04,3368.58,3363.99,3364.0,3376.0,-9.18,-0.1,2025-06-03 05:39:42+00:00,2025-06-03 06:30:15+00:00,3033.0,1.62,Ata,4.0,5.0
120038257,3404366090,XAUUSDb,buy,0.02,3368.56,3363.99,3364.0,3378.0,-4.57,-0.05,2025-06-03 05:39:42+00:00,2025-06-03 06:30:15+00:00,3033.0,2.07,Ata,5.0,5.0
120041461,427759156,XAUUSDb,buy,0.16,3368.08,3369.1000000000004,3363.0,3369.0,8.16,-0.4,2025-06-03 06:01:41+00:00,2025-06-03 06:02:52+00:00,71.0,0.18,Ata,1.0,5.0
120041462,428348886,XAUUSDb,buy,0.12,3368.09,3362.91,3363.0,3371.0,-31.08,-0.3,2025-06-03 06:01:41+00:00,2025-06-03 06:42:11+00:00,2430.0,0.57,Ata,2.0,5.0
120041464,428891509,XAUUSDb,buy,0.08,3368.0999999999995,3362.91,3363.0,3373.0,-20.76,-0.2,2025-06-03 06:01:42+00:00,2025-06-03 06:42:11+00:00,2429.0,0.96,Ata,3.0,5.0
120041465,429440417,XAUUSDb,buy,0.04,3368.09,3362.91,3363.0,3375.0,-10.36,-0.1,2025-06-03 06:01:42+00:00,2025-06-03 06:42:11+00:00,2429.0,1.36,Ata,4.0,5.0
120041466,429982809,XAUUSDb,buy,0.02,3368.08,3362.91,3363.0,3377.0,-5.17,-0.05,2025-06-03 06:01:43+00:00,2025-06-03 06:42:11+00:00,2428.0,1.76,Ata,5.0,5.0
120054017,2544912141,XAUUSDb,buy,0.12,3361.95,3353.87,3354.0,3368.0,-48.48,-0.3,2025-06-03 07:52:03+00:00,2025-06-03 09:43:13+00:00,6670.0,0.76,Lily,1.0,3.0
120054018,2545180755,XAUUSDb,buy,0.08,3361.9500000000003,3353.87,3354.0,3372.0,-32.32,-0.2,2025-06-03 07:52:03+00:00,2025-06-03 09:43:13+00:00,6670.0,1.26,Lily,2.0,3.0
120054019,2545452621,XAUUSDb,buy,0.04,3361.9500000000003,3353.87,3354.0,3376.0,-16.16,-0.1,2025-06-03 07:52:03+00:00,2025-06-03 09:43:13+00:00,6670.0,1.77,Lily,3.0,3.0
120058244,430951033,XAUUSDb,buy,0.18,3363.15,3359.0,3359.0,3365.0,-37.35,-0.45,2025-06-03 08:24:54+00:00,2025-06-03 08:29:56+00:00,302.0,0.45,Ata,1.0,5.0
120058245,431522243,XAUUSDb,buy,0.14,3363.18,3359.0,3359.0,3367.0,-29.26,-0.35,2025-06-03 08:24:54+00:00,2025-06-03 08:29:56+00:00,302.0,0.91,Ata,2.0,5.0
120058247,432068535,XAUUSDb,buy,0.1,3363.22,3359.0,3359.0,3369.0,-21.1,-0.25,2025-06-03 08:24:55+00:00,2025-06-03 08:29:56+00:00,301.0,1.37,Ata,3.0,5.0
120058248,432615269,XAUUSDb,buy,0.04,3363.22,3359.0000000000005,3359.0,3371.0,-8.44,-0.1,2025-06-03 08:24:55+00:00,2025-06-03 08:29:56+00:00,301.0,1.84,Ata,4.0,5.0
120058250,433173468,XAUUSDb,buy,0.02,3363.21,3359.0000000000005,3359.0,3373.0,-4.21,-0.05,2025-06-03 08:24:56+00:00,2025-06-03 08:29:56+00:00,300.0,2.33,Ata,5.0,5.0
120086221,1992855360,XAUUSDb,buy,0.1,3357.62,3364.07,3349.0,3364.0,32.25,-0.25,2025-06-03 10:02:32+00:00,2025-06-03 11:05:18+00:00,3766.0,0.74,Lily,1.0,3.0
120086223,1993129610,XAUUSDb,buy,0.06,3357.6199999999994,3348.86,3349.0,3369.0,-26.28,-0.15,2025-06-03 10:02:32+00:00,2025-06-03 16:45:18+00:00,24166.0,1.32,Lily,2.0,3.0
120086224,1993397968,XAUUSDb,buy,0.04,3357.62,3348.8600000000006,3349.0,3373.0,-17.52,-0.1,2025-06-03 10:02:32+00:00,2025-06-03 16:45:18+00:00,24166.0,1.78,Lily,3.0,3.0
120121717,3723081049,XAUUSDb,sell,0.1,3362.0000000000005,3359.9800000000005,3370.0,3360.0,10.1,-0.25,2025-06-03 11:43:04+00:00,2025-06-03 12:09:43+00:00,1599.0,0.25,Nemat,1.0,4.0
120121719,3723354701,XAUUSDb,sell,0.08,3361.9999999999995,3356.96,3370.0,3357.0,20.16,-0.2,2025-06-03 11:43:04+00:00,2025-06-03 12:30:55+00:00,2871.0,0.62,Nemat,2.0,4.0
120121727,3723622320,XAUUSDb,sell,0.02,3361.9999999999995,3353.9899999999993,3370.0,3354.0,8.01,-0.05,2025-06-03 11:43:04+00:00,2025-06-03 14:13:25+00:00,9021.0,1.0,Nemat,3.0,4.0
120121728,3723897439,XAUUSDb,sell,0.04,3361.9999999999995,3349.81,3370.0,3350.0,24.38,-0.1,2025-06-03 11:43:04+00:00,2025-06-03 15:20:43+00:00,13059.0,1.5,Nemat,4.0,4.0
